,Date,PM2.5,PM10,NO2,SO2,CO,Ozone,NH3,PM2.5_SI,PM10_SI,NO2_SI,SO2_SI,CO_SI,Ozone_SI,NH3_SI,AQI,AQI_Category
243,2021-09-01,119.80072704081633,206.29511002444988,31.83269585253456,11.253497128270581,1.0605008635578583,20.92059865607819,28.54394561933535,299.31972334623504,170.96118048604387,39.7908698156682,14.066871410338226,,20.92059865607819,7.1359864048338375,299.31972334623504,Poor
244,2021-09-02,71.50544109277178,162.91351594439902,46.289470142977294,17.273463636363637,1.0638654503990879,40.02847195357834,27.99735255570118,136.8634023511864,142.13716831205036,57.6457445386125,21.591829545454544,,40.02847195357834,6.999338138925295,142.13716831205036,Moderate
245,2021-09-03,65.47361307901907,159.3251738361815,40.95580962800875,20.5093178807947,0.8331752232142857,39.50779761904762,36.893985849056605,116.27198947665133,139.7529678508857,,25.636647350993375,41.658761160714285,39.50779761904762,9.223496462264151,139.7529678508857,Moderate
246,2021-09-04,43.18786305908338,123.00098522167488,18.140296610169493,14.976646928201333,0.4912435824301198,30.348986058301644,18.19048994974874,71.59328585845122,115.61810427480411,22.675370762711864,18.720808660251667,24.562179121505988,30.348986058301644,4.547622487437185,115.61810427480411,Moderate
247,2021-09-05,22.384813529921942,84.42293084522503,11.227203204661325,11.410355276907,0.5316050354051928,18.473846153846154,11.135047759000734,37.308022549869904,84.42293084522503,14.034004005826656,14.262944096133749,26.58025177025964,18.473846153846154,2.7837619397501836,84.42293084522503,Satisfactory
248,2021-09-06,11.82569099378882,28.95496196111581,15.785949453551913,15.48963099630996,0.28551916376306624,12.826163069544364,20.37677293934681,19.709484989648033,28.95496196111581,19.73243681693989,19.36203874538745,14.275958188153313,12.826163069544364,5.094193234836703,28.95496196111581,Good
249,2021-09-07,20.83641723356009,52.9917496886675,16.69862937922557,18.255983263598328,0.5341009280742459,20.1851625,16.898351893095768,34.72736205593349,52.9917496886675,20.87328672403196,22.81997907949791,26.705046403712295,20.1851625,4.224587973273942,52.9917496886675,Satisfactory
250,2021-09-08,24.805471014492753,56.61990512333966,12.509580686149938,13.846326681448634,0.6251173113506658,17.99718181818182,16.619710827168795,41.34245169082126,56.61990512333966,15.636975857687423,17.30790835181079,31.25586556753329,17.99718181818182,4.154927706792199,56.61990512333966,Satisfactory
251,2021-09-09,13.503941908713694,34.971856594110115,11.614169298799746,10.640878517501717,0.734639855942377,12.044808917197452,12.83270394736842,22.506569847856156,34.971856594110115,14.517711623499682,13.301098146877147,36.73199279711885,12.044808917197452,3.208175986842105,36.73199279711885,Good
252,2021-09-10,16.572248381400826,41.28285220994475,15.17194,9.178652138821631,0.8223781291172595,11.527212078651685,21.350845262440355,27.620413969001376,41.28285220994475,18.964925,11.47331517352704,41.11890645586298,11.527212078651685,5.337711315610089,41.28285220994475,Good
253,2021-09-11,78.44945502298096,160.2456166219839,31.43330486202365,18.071925418569254,1.1478114912846997,34.122259970457904,18.414908015768727,160.56882921638328,140.36453721863361,39.291631077529566,22.589906773211567,53.60307008105587,34.122259970457904,4.603727003942182,160.56882921638328,Moderate
254,2021-09-12,90.74774008050605,173.55698177676538,28.907745521927115,15.2781206171108,1.0450919117647057,21.99949790794979,14.144018754186202,,149.20900131476358,36.13468190240889,19.097650771388498,,21.99949790794979,3.5360046885465506,149.20900131476358,Moderate
255,2021-09-13,17.91655577299413,48.083321377331416,11.979147651006711,10.4675713240673,0.7051069345430979,19.943839602555002,9.126899338721527,29.86092628832355,48.083321377331416,14.97393456375839,13.084464155084126,35.255346727154894,19.943839602555002,2.281724834680382,48.083321377331416,Good
